"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
34196,6,15,2002,2,"PB","F",26,45,"Chaetodipus","baileyi","Rodent","Control"
34424,7,13,2002,2,"PB","F",25,34,"Chaetodipus","baileyi","Rodent","Control"
34427,7,13,2002,2,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Control"
34429,7,13,2002,2,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Control"
34775,10,5,2002,2,"PB","F",26,21,"Chaetodipus","baileyi","Rodent","Control"
34776,10,5,2002,2,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Control"
34777,10,5,2002,2,"PB","M",27,42,"Chaetodipus","baileyi","Rodent","Control"
34778,10,5,2002,2,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Control"
34780,10,5,2002,2,"PB","M",26,38,"Chaetodipus","baileyi","Rodent","Control"
34782,10,5,2002,2,"PB","M",27,40,"Chaetodipus","baileyi","Rodent","Control"
34982,11,9,2002,2,"PB","F",27,27,"Chaetodipus","baileyi","Rodent","Control"
34986,11,9,2002,2,"PB","M",28,44,"Chaetodipus","baileyi","Rodent","Control"
34989,11,9,2002,2,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Control"
35203,12,7,2002,2,"PB","F",27,27,"Chaetodipus","baileyi","Rodent","Control"
35205,12,7,2002,2,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Control"
35206,12,7,2002,2,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Control"
35207,12,7,2002,2,"PB","M",27,38,"Chaetodipus","baileyi","Rodent","Control"
35208,12,7,2002,2,"PB","M",27,43,"Chaetodipus","baileyi","Rodent","Control"
35211,12,7,2002,2,"PB","M",26,41,"Chaetodipus","baileyi","Rodent","Control"
35394,12,29,2002,2,"PB","M",26,49,"Chaetodipus","baileyi","Rodent","Control"
35396,12,29,2002,2,"PB","M",27,46,"Chaetodipus","baileyi","Rodent","Control"
35398,12,29,2002,2,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Control"
35399,12,29,2002,2,"PB","F",27,29,"Chaetodipus","baileyi","Rodent","Control"
35400,12,29,2002,2,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Control"
35403,12,29,2002,2,"PB","M",27,39,"Chaetodipus","baileyi","Rodent","Control"
35405,12,29,2002,2,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Control"
35406,12,29,2002,2,"PB","M",26,44,"Chaetodipus","baileyi","Rodent","Control"
35407,12,29,2002,2,"PB","M",27,37,"Chaetodipus","baileyi","Rodent","Control"
30501,3,5,2000,3,"NL","F",32,171,"Neotoma","albigula","Rodent","Long-term Krat Exclosure"
33117,11,18,2001,3,"DM","M",36,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33129,11,18,2001,3,"DM","F",35,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33417,2,9,2002,3,"DM","M",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33419,2,9,2002,3,"DM","M",37,54,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33423,2,9,2002,3,"DM","M",36,49,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33424,2,9,2002,3,"DM","F",36,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33426,2,9,2002,3,"DM","M",37,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33435,2,9,2002,3,"DM","M",37,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33646,3,14,2002,3,"DM","F",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33652,3,14,2002,3,"DM","M",36,51,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33848,4,17,2002,3,"DM","M",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
33849,4,17,2002,3,"DM","F",36,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34050,5,16,2002,3,"DM","F",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34060,5,16,2002,3,"DM","M",36,55,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34067,5,16,2002,3,"DM","F",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34068,5,16,2002,3,"DM","M",37,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34290,6,16,2002,3,"DM","F",36,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34297,6,16,2002,3,"DM","M",36,53,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
34533,7,14,2002,3,"DM","M",35,54,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
32483,8,26,2001,3,"PF","M",16,NA,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
32896,10,14,2001,3,"PF","M",14,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
33123,11,18,2001,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
33429,2,9,2002,3,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
33647,3,14,2002,3,"PF","M",9,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
34057,5,16,2002,3,"PF","F",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
31560,11,26,2000,3,"PE","M",21,20,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
31564,11,26,2000,3,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
32895,10,14,2001,3,"PE","F",21,22,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
33121,11,18,2001,3,"PE","F",22,24,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
33428,2,9,2002,3,"PE","F",21,24,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
35490,12,31,2002,3,"PE","F",19,19,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
30225,1,10,2000,3,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
30359,2,6,2000,3,"PP","M",20,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
30809,6,4,2000,3,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
30993,7,2,2000,3,"PP","M",20,13,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
30997,7,2,2000,3,"PP","M",20,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
31276,8,26,2000,3,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32256,7,22,2001,3,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32264,7,22,2001,3,"PP","M",22,13,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32266,7,22,2001,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32478,8,26,2001,3,"PP","",NA,NA,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32479,8,26,2001,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32480,8,26,2001,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32481,8,26,2001,3,"PP","M",23,NA,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32695,9,23,2001,3,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32696,9,23,2001,3,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32702,9,23,2001,3,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
32902,10,14,2001,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
33130,11,18,2001,3,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
33850,4,17,2002,3,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
33858,4,17,2002,3,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
33860,4,17,2002,3,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
33862,4,17,2002,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34052,5,16,2002,3,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34053,5,16,2002,3,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34058,5,16,2002,3,"PP","F",23,17,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34059,5,16,2002,3,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34064,5,16,2002,3,"PP","F",23,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34291,6,16,2002,3,"PP","M",22,12,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34292,6,16,2002,3,"PP","F",22,11,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34294,6,16,2002,3,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34298,6,16,2002,3,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34536,7,14,2002,3,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34539,7,14,2002,3,"PP","M",20,13,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34540,7,14,2002,3,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34541,7,14,2002,3,"PP","F",21,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34544,7,14,2002,3,"PP","M",23,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34547,7,14,2002,3,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34735,9,10,2002,3,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34736,9,10,2002,3,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34737,9,10,2002,3,"PP","",NA,NA,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34876,10,6,2002,3,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
34877,10,6,2002,3,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
35112,11,10,2002,3,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Long-term Krat Exclosure"
30220,1,10,2000,3,"OT","F",20,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
30363,2,6,2000,3,"OT","M",21,26,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
30506,3,5,2000,3,"OT","M",20,29,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
30803,6,4,2000,3,"OT","M",20,32,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
30990,7,2,2000,3,"OT","M",19,22,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31274,8,26,2000,3,"OT","M",19,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31445,9,31,2000,3,"OT","F",20,27,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31556,11,26,2000,3,"OT","M",19,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31671,12,23,2000,3,"OT","M",21,29,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31754,1,22,2001,3,"OT","M",21,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
31755,1,22,2001,3,"OT","F",21,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32088,5,27,2001,3,"OT","F",21,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32089,5,27,2001,3,"OT","F",21,35,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32263,7,22,2001,3,"OT","M",21,31,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32486,8,26,2001,3,"OT","M",20,24,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32693,9,23,2001,3,"OT","M",20,21,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32694,9,23,2001,3,"OT","M",21,24,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32707,9,23,2001,3,"OT","F",21,30,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32893,10,14,2001,3,"OT","M",21,23,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32898,10,14,2001,3,"OT","M",20,22,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32899,10,14,2001,3,"OT","F",20,22,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32901,10,14,2001,3,"OT","M",21,25,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33119,11,18,2001,3,"OT","M",20,24,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33120,11,18,2001,3,"OT","F",21,22,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33122,11,18,2001,3,"OT","M",21,26,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33420,2,9,2002,3,"OT","F",21,24,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33432,2,9,2002,3,"OT","M",21,30,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
33863,4,17,2002,3,"OT","M",21,31,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
34535,7,14,2002,3,"OT","F",18,28,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
34538,7,14,2002,3,"OT","F",21,28,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
35495,12,31,2002,3,"OT","F",19,27,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
32704,9,23,2001,3,"DO","F",36,53,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
32907,10,14,2001,3,"DO","F",35,55,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33131,11,18,2001,3,"DO","F",35,51,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33425,2,9,2002,3,"DO","F",34,51,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33431,2,9,2002,3,"DO","M",36,49,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33434,2,9,2002,3,"DO","F",36,53,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33644,3,14,2002,3,"DO","M",36,56,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33650,3,14,2002,3,"DO","M",35,53,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33851,4,17,2002,3,"DO","M",36,47,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33857,4,17,2002,3,"DO","M",36,53,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
33859,4,17,2002,3,"DO","F",36,56,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34049,5,16,2002,3,"DO","F",35,55,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34063,5,16,2002,3,"DO","M",36,52,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34065,5,16,2002,3,"DO","M",36,32,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34066,5,16,2002,3,"DO","M",37,29,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34288,6,16,2002,3,"DO","F",35,55,"Dipodomys","ordii","Rodent","Long-term Krat Exclosure"
34872,10,6,2002,3,"OL","M",20,24,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
33436,2,9,2002,3,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
32708,9,23,2001,3,"PI","M",23,17,"Chaetodipus","intermedius","Rodent","Long-term Krat Exclosure"
32904,10,14,2001,3,"PI","M",23,19,"Chaetodipus","intermedius","Rodent","Long-term Krat Exclosure"
34295,6,16,2002,3,"PI","M",22,21,"Chaetodipus","intermedius","Rodent","Long-term Krat Exclosure"
30221,1,10,2000,3,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30222,1,10,2000,3,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30223,1,10,2000,3,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30224,1,10,2000,3,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30226,1,10,2000,3,"PB","M",27,52,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30358,2,6,2000,3,"PB","M",27,51,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30360,2,6,2000,3,"PB","F",27,38,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30361,2,6,2000,3,"PB","M",26,39,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30362,2,6,2000,3,"PB","F",24,26,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30364,2,6,2000,3,"PB","F",28,33,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30502,3,5,2000,3,"PB","F",26,43,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30503,3,5,2000,3,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30504,3,5,2000,3,"PB","F",27,40,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30505,3,5,2000,3,"PB","M",27,49,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30716,4,31,2000,3,"PB","F",24,35,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30717,4,31,2000,3,"PB","M",26,27,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30718,4,31,2000,3,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30719,4,31,2000,3,"PB","M",26,27,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30804,6,4,2000,3,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30805,6,4,2000,3,"PB","M",26,25,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30806,6,4,2000,3,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30807,6,4,2000,3,"PB","M",26,22,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30808,6,4,2000,3,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30810,6,4,2000,3,"PB","F",26,22,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30811,6,4,2000,3,"PB","M",26,21,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30812,6,4,2000,3,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30813,6,4,2000,3,"PB","F",26,33,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30814,6,4,2000,3,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30815,6,4,2000,3,"PB","M",25,20,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30988,7,2,2000,3,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30989,7,2,2000,3,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30991,7,2,2000,3,"PB","M",26,23,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30992,7,2,2000,3,"PB","M",24,40,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30994,7,2,2000,3,"PB","F",25,33,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30995,7,2,2000,3,"PB","F",24,34,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30996,7,2,2000,3,"PB","F",25,37,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
30998,7,2,2000,3,"PB","M",25,26,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31159,7,22,2000,3,"PB","M",26,41,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31160,7,22,2000,3,"PB","M",26,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31161,7,22,2000,3,"PB","M",26,19,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31162,7,22,2000,3,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31163,7,22,2000,3,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31164,7,22,2000,3,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31165,7,22,2000,3,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31166,7,22,2000,3,"PB","M",27,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31178,7,23,2000,3,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31179,7,23,2000,3,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31273,8,26,2000,3,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31275,8,26,2000,3,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31277,8,26,2000,3,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31278,8,26,2000,3,"PB","M",26,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31279,8,26,2000,3,"PB","M",28,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31280,8,26,2000,3,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31443,9,31,2000,3,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31444,9,31,2000,3,"PB","M",25,29,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31446,9,31,2000,3,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31447,9,31,2000,3,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31448,9,31,2000,3,"PB","M",27,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31557,11,26,2000,3,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31558,11,26,2000,3,"PB","M",27,31,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31559,11,26,2000,3,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31561,11,26,2000,3,"PB","M",26,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31562,11,26,2000,3,"PB","M",27,32,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31563,11,26,2000,3,"PB","M",26,NA,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31667,12,23,2000,3,"PB","M",26,42,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31668,12,23,2000,3,"PB","",NA,NA,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31669,12,23,2000,3,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31670,12,23,2000,3,"PB","M",26,28,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31672,12,23,2000,3,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31751,1,22,2001,3,"PB","M",25,40,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31752,1,22,2001,3,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31753,1,22,2001,3,"PB","M",26,40,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
31756,1,22,2001,3,"PB","M",26,29,"Chaetodipus","baileyi","Rodent","Long-term Krat Exclosure"
